Order_Unique_ID,Payment_Unique_ID,Payment_Sequential,Payment_Type,Payment_Installments,Payment_Value,Check_Date,Card_Type,Card_Num,Transaction_Log_ID,Transaction_User_ID,Transaction_Status
516507242,326415240,1,boleto,1,66.64,21-Oct-21,visa,5469-2468-4203-0040,k9KE6S1CB,AE86 1188 8380 4047 5756 348,Void
19069578,644467887,1,voucher,1,17.01,22-Oct-21,jcb,5279-7865-1608-5480,4pJVq7,LU02 667U GHJB 1UXV EQ1H,Completed
57833172,594969137,1,boleto,1,189.96,25-Oct-21,jcb,5688-9324-5651-2150,W1Ix29ucMYL,MD89 UIM7 KX0T IIMG XLLV PG36,Void
76009299,870323084,1,boleto,1,170.37,26-Oct-21,diners-club-enroute,6622-0696-9707-9740,Cs8T4kaY,FR68 9403 9139 114R ZWIQ TDTK N96,Cancelled
409942488,582083551,1,credit_card,2,50.9,26-Oct-21,jcb,4633-1336-1115-1630,EF7rFYF,ES47 5619 8921 4994 9538 2163,Cancelled
704761470,287775556,1,credit_card,1,133.64,31-Oct-21,maestro,5774-4867-1794-8220,4kn2AwV,LV33 COLT UDMZ 9TYV DJ0Z 4,Cancelled
202951918,377167327,1,boleto,1,543.29,01-Nov-21,jcb,6505-7264-0953-3570,ZksRafod,FR80 9773 3506 07AQ 84BF PPMG B36,Completed
770896760,639588018,1,credit_card,2,42.75,04-Nov-21,diners-club-carte-blanche,5585-3009-6713-0060,NXsWFyqDUJ,TR83 7473 7V0K MRJ8 UZKN CDRL QB,Cancelled
640538979,422232089,1,credit_card,2,161.01,05-Nov-21,mastercard,4642-0137-3692-9240,9bW72fpg,IT40 G403 2639 450N ALVC RD8U AZU,Void
790747239,669650598,1,boleto,1,72.83,06-Nov-21,jcb,4838-5988-9122-2600,uG0LU5SwJ,GE78 ZW24 0939 6091 6021 51,Completed
595940890,26296126,1,boleto,1,1605.14,06-Nov-21,jcb,6291-7599-7696-6460,7w6vO01X,SE67 0849 5341 0025 6207 1810,Cancelled
353679408,577748353,1,boleto,1,130.6,07-Nov-21,switch,5417-4284-6269-9810,RQYyIlzQwaej,FI57 4065 9190 3279 61,Cancelled
493907974,658897209,1,credit_card,1,69.67,08-Nov-21,jcb,4969-8981-2758-4030,a7Urld7K8sg7,PT48 6619 3282 9681 3280 9653 5,Completed
47869298,23590285,1,credit_card,2,70.97,11-Nov-21,mastercard,5999-6731-6946-7100,aJjiVg0QcE,FR80 3289 3279 10MU MNMB Q4X0 M24,Cancelled
879414881,121740522,1,credit_card,10,255.76,12-Nov-21,diners-club-carte-blanche,5092-2458-8042-4300,MPTRbyQ7,FR37 9462 8401 90MF GEPM MCIX 773,Completed
482250901,517412019,1,credit_card,4,75.4,12-Nov-21,maestro,5963-2571-9464-1800,lJ4Lwt44,ES13 8122 7673 5150 8232 9793,Void
416910076,627419416,1,credit_card,3,109.93,15-Nov-21,mastercard,6045-8875-4823-3750,fM6lO6Uru1b,GE41 LD89 6165 9267 6408 89,Completed
565507853,292653263,1,credit_card,1,71.14,16-Nov-21,maestro,4626-5668-6484-8320,gPiAJkYR,CZ55 6088 6112 6531 1983 1448,Cancelled
579042021,928359506,1,credit_card,3,113.33,16-Nov-21,diners-club-carte-blanche,5382-0503-3570-7440,gA6S03Qy,LB32 2665 1TVL ULLX Q4FI XRYR JAZN,Cancelled
710180891,816373289,1,credit_card,1,292.86,18-Nov-21,diners-club-carte-blanche,6153-7456-7671-9230,5zOqsmQ,IE83 MDAR 1764 6455 9006 89,Completed
772288658,47404404,1,credit_card,2,129.15,18-Nov-21,switch,6668-0190-7961-4590,PC51358K,FR66 9496 0880 69ZH UC75 Q6EN A58,Completed
101288779,280193062,1,credit_card,7,177.67,19-Nov-21,jcb,6199-9886-9690-4850,ptMXvRP6b,FR59 1587 9815 72XE 0JO2 J8BB L83,Void
206203345,472676264,1,credit_card,1,27.48,21-Nov-21,jcb,5806-1128-4918-4540,pRDELD6,MU43 CGLK 7420 8052 7899 0305 159C OU,Cancelled
816385605,373146476,1,credit_card,1,140.94,22-Nov-21,jcb,6185-9316-3363-3090,baDBQxQ3ijro,SM78 P422 8718 422B FZ4R 82Y3 2QI,Completed
380318804,143948326,1,boleto,1,23,23-Nov-21,jcb,6663-4050-0483-0530,qxZANbrU7E,PK39 LEYV 3SC5 QNOJ UMQA QYAP,Completed
244150962,1895694,1,credit_card,1,49.09,26-Nov-21,maestro,4851-7411-3536-4800,fs8m5n9R,MR28 5591 6015 5137 3379 3226 572,Void
290923371,129036874,1,credit_card,1,84.79,27-Nov-21,bankcard,4752-5403-2577-5640,iFq62sfZZEn,FR58 0936 2768 78JY OLRG ZMLO A82,Cancelled
942338767,851378858,1,boleto,1,111.02,27-Nov-21,jcb,4911-9567-4086-5780,pBC0BgHrFDV,ES09 0248 5748 8045 9518 7376,Completed
224055654,863051652,1,credit_card,1,42.44,29-Nov-21,jcb,4884-5250-7258-5050,PG51bCy9d,RO73 WGXC ZS1X IWWT FMOC 6IGG,Void
785995622,554363406,1,credit_card,1,210.56,30-Nov-21,visa-electron,6296-1617-2267-1870,83Pndy,AD23 7080 8302 BQYY G930 9H0A,Completed
76806792,498258383,1,credit_card,4,42.74,02-Dec-21,solo,4577-0244-4585-6620,fwyvnsDmsZ,EE54 2018 1630 4119 9261,Cancelled
742076345,547084406,1,boleto,1,50.1,03-Dec-21,diners-club-carte-blanche,6627-7130-8570-0340,cI6vqsL,FR74 4721 6660 35QK MLKI BRAE N42,Void
663236390,795987958,1,credit_card,1,67.23,04-Dec-21,solo,6191-1556-6700-5880,At1esg28u9,FR67 2826 9646 34ZU KXXQ PQL6 G98,Void
2541005,525696451,1,credit_card,4,46.66,06-Dec-21,maestro,6563-7303-0337-7270,vzTD209E8mx,PS28 HMHB VNQL CHOG SQQF FWM7 XYPI F,Void
993666799,930487922,1,credit_card,1,201.05,06-Dec-21,instapayment,6690-0673-7131-2470,n1LHYH8472,SI77 9731 8418 9920 187,Cancelled
877904812,788652720,1,credit_card,4,81.47,07-Dec-21,jcb,6714-3565-0667-8110,9ThNp0pbnt3T,RO79 EDRJ SNJO WCGE KM9U 8DY7,Cancelled
667549270,957314134,1,boleto,1,79.69,09-Dec-21,jcb,6001-3176-4649-1720,G6GcVmmFn,IE46 ZURO 4854 2168 2201 97,Completed
817622556,807539111,1,credit_card,4,45.12,13-Dec-21,americanexpress,5952-6755-4564-0060,a8kCBU,MD91 QPND V2AH JCWN PTBV HSCY,Completed
433253223,67949455,1,boleto,1,250.04,15-Dec-21,jcb,5718-9419-6167-2550,h08DzIz41fZt,MT83 RLPH 8492 8DEF 5CXG O23I RXYV NCO,Void
635651058,536585957,1,credit_card,7,108.88,20-Dec-21,jcb,5319-0309-9771-2680,cDwT4qvFIW,RS77 4816 6918 6072 1929 32,Void
279753234,657745523,1,credit_card,1,189.66,21-Dec-21,laser,6352-1838-9670-9530,9xSPxuCngvY,NO26 1807 2808 421,Void
644647006,574922284,1,credit_card,3,135.47,26-Dec-21,jcb,5812-9980-0719-4530,GjqSl6FN,FR82 7622 2376 55PR RQ41 NIQG O59,Completed
956514488,496180518,1,boleto,1,104.07,31-Dec-21,maestro,6582-2101-8387-7540,WaN0Xz6,SA03 57OF QIN4 LB0Y EQWZ ASVQ,Void
139506805,934018173,1,credit_card,3,184.08,06-Jan-22,jcb,6106-6879-5431-3150,mL2cUhZ,DO46 O8ZM 4231 4310 0639 2116 4493,Void
834558578,259822919,1,boleto,1,164.01,06-Jan-22,switch,5919-3006-1788-5530,cmzC2I70r,AD49 9172 9598 QQLE JOQ8 1B2M,Cancelled
616238175,579996715,1,credit_card,3,91.21,10-Jan-22,visa-electron,6713-7792-2948-9320,arXeyZNLZz,FR30 0818 3233 986O HJXH 2UXM X14,Cancelled
290104978,452450882,1,credit_card,7,129,12-Jan-22,laser,4802-3561-8231-6230,RSz1uxKdBu,FR85 2280 5411 54TQ 7TW9 C3CH R44,Cancelled
962164786,298262271,1,credit_card,2,84.28,16-Jan-22,visa,6639-2606-5566-9930,BYSq9y8pcSkg,FO09 5012 8451 0506 27,Completed
27053341,949343094,1,credit_card,1,57.67,17-Jan-22,americanexpress,6234-8790-7115-4990,fqxJDuWt8b,TN09 8897 9183 7338 5323 7036,Cancelled
785618332,155959223,1,credit_card,3,97.79,19-Jan-22,jcb,6303-7074-3060-3810,0FELmK4y,SE93 1254 1270 7282 8896 2809,Completed
262374034,430265240,1,debit_card,1,53.9,20-Jan-22,jcb,6014-1187-7438-9490,rnpThoCywz,DK65 8823 8571 8639 36,Completed
587994210,921102068,1,boleto,1,35.09,22-Jan-22,visa-electron,6773-0406-1394-8670,ytG8FUMpM,NL86 PKWA 1174 8926 80,Completed
113429868,833008216,1,boleto,1,218.04,28-Jan-22,visa-electron,5277-2846-2330-5230,ViEpaei,FO69 8528 6303 4950 46,Void
326565850,280954000,1,boleto,1,67.93,29-Jan-22,diners-club-carte-blanche,4715-3290-5494-9780,HKC79ItDzya,NL52 SQWK 1843 4236 70,Completed
795714613,554464786,1,boleto,1,40.53,31-Jan-22,americanexpress,4943-7798-0555-7170,qf12FX8,FR35 4159 0600 38FF 3FTJ RDLY O79,Completed
612071816,328775532,1,credit_card,6,97.23,01-Feb-22,china-unionpay,6130-7580-0523-6680,HVPtFJd2Ic0,DE93 2281 1170 2369 6449 20,Void
124105845,599797899,1,credit_card,6,159.39,07-Feb-22,mastercard,5552-0232-8890-7690,xvGIddBjtK1b,KW32 KXPM JJDU MPF2 7SWY XHWL WHZ1 1W,Cancelled
300468038,282097156,1,boleto,1,167.07,08-Feb-22,jcb,5460-6162-1100-9290,ee9eWCIBap,FR27 2175 0228 61TD IVCP 8F2R F66,Cancelled
754666450,374355194,2,voucher,1,50,09-Feb-22,china-unionpay,4924-4680-3517-0730,pZvV8Q,CH82 0725 9RPF VTRJ G4LQ 1,Completed
497014831,374382505,1,credit_card,2,93.4,10-Feb-22,diners-club-carte-blanche,6658-9461-0522-9050,8eMbeyYs5e,BA40 4710 0915 7537 5782,Void
706221114,581626121,1,credit_card,4,276.11,12-Feb-22,maestro,5274-3104-5533-7740,7Tc1atDk0Pp1,MU53 AXLH 3263 1615 1903 3984 209O MN,Cancelled
994204430,641547504,1,credit_card,3,149.16,13-Feb-22,jcb,6346-9055-0761-6470,8kQmYD,IT24 A063 8626 062P G4MS SI69 PLT,Cancelled
146000217,784064251,1,credit_card,2,175.13,13-Feb-22,jcb,4571-5801-7135-1670,zWHIOdVTRGE4,FR36 9348 1695 883P IMWU SCRZ 471,Completed
33439539,585411195,1,credit_card,1,143.99,14-Feb-22,mastercard,5826-0251-4559-8470,NnZ1kX4,FR21 7738 8198 609G 1VIP XAB1 M41,Void
971130527,416079824,1,boleto,1,131.8,14-Feb-22,jcb,4672-8069-3711-9450,UpJR7ggv7,DO67 XENL 9603 4550 7667 5208 3071,Void
224411565,678401503,1,boleto,1,88.54,15-Feb-22,diners-club-enroute,4607-5891-2255-7680,rPPhu6pJYC5W,DO95 WTL8 6705 2573 4495 2930 4548,Void
932928378,588282479,1,credit_card,1,109.31,16-Feb-22,jcb,5229-5457-7641-3140,rWjiBHi,PS32 JIOY EWPC PWIW 99E8 TXW3 SRCA R,Void
660303517,676761527,1,boleto,1,63.05,16-Feb-22,jcb,6198-2533-4959-0940,0OzFyDvnJ,PL47 9043 7849 6092 3680 2348 7229,Completed
448284375,151029382,1,credit_card,8,353.29,17-Feb-22,jcb,5240-7714-6336-9530,eonYzKb,GB92 QKCF 6522 6811 1005 91,Cancelled
559572952,687410936,1,credit_card,3,276.44,18-Feb-22,switch,6614-8232-1482-3700,k2SXsnvqS,PS69 NHBG Y1H1 GUN4 UD1M GP9Z BQWE K,Void
142713059,387722768,1,boleto,1,45.95,19-Feb-22,diners-club-carte-blanche,4780-8068-1396-3280,W4Uj6eW51EI,FR05 2241 7006 337H 10KW NUQ5 M36,Completed
547468595,356629882,1,credit_card,2,116.99,20-Feb-22,diners-club-us-ca,4616-7266-8774-1350,SwxB18r9,CZ41 7151 0885 0549 5825 4095,Cancelled
110888075,290630258,1,boleto,1,46,20-Feb-22,laser,4611-8306-6703-0230,HgCD3fl8,GB65 HWJG 5378 6482 1341 75,Cancelled
194874228,65812517,2,voucher,1,23.23,21-Feb-22,switch,5359-5399-8694-4200,w2aUb2,FR36 2259 1662 80N9 7NVN U8KX S00,Completed
550476880,489818006,1,credit_card,1,119.18,22-Feb-22,jcb,5070-4643-3087-0070,GCXtGw4,IT91 C845 6619 792X MP8A A7VN FPR,Void
12100031,868619848,1,boleto,1,32.13,22-Feb-22,switch,5828-6897-8052-6500,mkZKgWmDr1A,IT98 C127 8564 486H RISE BYJX PMY,Cancelled
861771490,379827428,1,credit_card,5,222.15,01-Mar-22,jcb,6767-6211-8614-7040,ifIX5tif3,SE84 0750 5470 1228 3229 3980,Cancelled
587749058,203011794,1,boleto,1,59.22,02-Mar-22,diners-club-carte-blanche,6057-8891-0262-2110,h2o1uDRE,CH44 5107 5ZQH JBKR CIYZ 6,Void
690349779,85322101,1,boleto,1,204.81,03-Mar-22,visa-electron,5716-8414-8794-3030,T0lWq3KQnQQ,SA87 27T0 QPAS BYBK QD5L XYL2,Cancelled
278568331,118815615,1,credit_card,2,73.34,04-Mar-22,jcb,4982-6794-3948-9700,3LOsHAx,LI09 0464 0YGH CANB UXUK K,Completed
714520197,35102498,1,credit_card,1,131.03,05-Mar-22,jcb,4646-9680-9124-4420,rTbbdgTe7iQ,FI13 6236 5438 4051 58,Void
470030452,977175214,1,credit_card,3,57.69,05-Mar-22,jcb,5262-3205-3026-3950,JuVmcpwkEs,FR59 3550 5863 65CJ XINQ Q0A4 M12,Completed
755929132,10441987,1,credit_card,1,27.79,09-Mar-22,jcb,6450-3979-3387-6240,PAq9Zzm7Awhn,PT60 0720 1032 9611 1844 9397 1,Cancelled
202500165,220942594,1,boleto,1,224.45,13-Mar-22,mastercard,6658-5643-3387-3350,b1w7TgRWArb8,FO89 7699 5726 4613 55,Cancelled
754258351,2298847,1,credit_card,1,135.6,15-Mar-22,maestro,4814-0968-5460-9820,woug06LM,SI91 7770 5887 6879 483,Completed
141833107,393486223,1,credit_card,7,76.08,16-Mar-22,maestro,5655-0661-1596-5930,R3d4XJ9,PL75 8742 2173 9984 1636 0095 1020,Cancelled
2172514,943146216,1,credit_card,1,67.14,20-Mar-22,mastercard,5095-1262-8091-7610,y8aWFT,FR97 9662 6544 41RD HETB YDUE K21,Void
715873401,582363993,1,boleto,1,137.97,22-Mar-22,jcb,5510-2309-1260-6910,LIM0gZG7WEd,NO40 8871 0892 935,Void
791175323,785986423,1,boleto,1,68.12,27-Mar-22,jcb,5525-3777-8786-7630,Hl5PT1DLz,EE07 4601 7495 8791 5402,Completed
556931307,433335103,1,credit_card,3,73.61,30-Mar-22,jcb,5103-6225-9946-3510,z1jph7BTj,FR02 4616 4667 44CA MUNM K8FR W13,Cancelled
816255342,864014867,1,credit_card,3,117.94,31-Mar-22,maestro,4658-5899-3406-7760,3VJhiZTHh4kS,FR05 9139 8878 95VR AJNX RRPH S22,Completed
936693630,135882586,1,credit_card,3,84.52,01-Apr-22,switch,4897-5839-4515-3050,1NKt5SosRK,MC14 6869 8745 37BY VZRS BI2D F46,Completed
357308077,216955622,1,credit_card,8,138.84,03-Apr-22,jcb,5360-9216-3475-3670,NQNXhj,IS39 8814 1135 6229 1117 2822 26,Completed
408956273,812628587,1,credit_card,1,5.37,04-Apr-22,maestro,5730-6412-1303-8750,opfDaen,BG04 QXSF 0428 44VB UIDH X8,Cancelled
930964825,177535646,1,credit_card,4,119.48,05-Apr-22,jcb,5722-3870-7931-7750,EVDPJJUwAZx,MU33 ZQYI 9710 3097 4550 0740 753V LH,Cancelled
715735800,807093968,1,credit_card,1,77.5,10-Apr-22,mastercard,6339-6164-8200-7900,hZnJjxarE,FR72 4641 8836 12RT 05QI LNE8 V72,Completed
447490134,106039594,1,boleto,1,84.05,10-Apr-22,mastercard,6018-2734-4232-7680,0VHuHV1,DO65 JVRB 8381 5361 2555 2323 7115,Completed
987408150,322412377,1,boleto,1,149.73,13-Apr-22,jcb,5491-1550-6949-8020,nFfRyptIRrj,GL51 4897 6628 9043 95,Completed
246373046,236218003,1,boleto,1,93.8,18-Apr-22,bankcard,6226-3855-7603-5060,fqOWCtHGom,FR13 5344 3790 60OI ZAO9 BSRO X45,Cancelled
52565297,499035954,1,credit_card,2,76.51,20-Apr-22,visa-electron,6118-4328-5908-0340,h24cycbg,TR25 6843 98EH SRUS VCPT GXTI TQ,Cancelled
676155109,911169915,1,boleto,1,121.6,21-Apr-22,mastercard,4818-3517-6285-3530,5sOyZc5MdJc,FR86 2195 9479 46YF SH7E CJBS 619,Cancelled
989312145,911705217,1,credit_card,10,528.69,26-Apr-22,jcb,6682-5650-5206-4620,bWAkCUzoY,FR08 9836 6851 75SC YB97 H9CI F29,Void
19685270,441446209,1,boleto,1,73.03,26-Apr-22,jcb,5611-7227-5766-7430,NxWYAmdNoEgd,AE47 1404 6443 3397 2467 675,Void
578890002,517724620,2,credit_card,2,70,28-Apr-22,jcb,5034-2119-9077-8640,Doi5d4E,BH55 HXBI UAYY IV0O 5TCV OT,Cancelled
313627356,786266956,1,credit_card,5,278.63,28-Apr-22,diners-club-carte-blanche,5383-3701-8164-4610,IrGxPq,GI14 QAQM IC4X QYLL MF0S 0Y2,Completed
80250362,522185510,1,credit_card,2,89.88,28-Apr-22,americanexpress,5311-9500-3738-1670,hIbpTgFPrXy,TN71 5185 5341 6397 6147 4888,Void
97600593,834753409,1,boleto,1,117.38,28-Apr-22,jcb,5157-6421-0132-3070,axCB9y8s,LU88 028P MRK2 AUYH DNJA,Void
340894901,605171323,1,credit_card,3,180.47,29-Apr-22,switch,5493-6309-6910-1200,iIY7Rfci6Ye,ES94 1282 3573 7101 2679 5755,Cancelled
345809951,402115934,1,credit_card,2,110.77,30-Apr-22,jcb,4688-4553-4721-1490,6zPUZX3VNy,SM78 H862 4555 428U XOAE QVJT VYV,Completed
131447953,698339981,1,credit_card,2,28.7,30-Apr-22,china-unionpay,6738-3551-9969-4500,3kgduhf3,PS64 KCVP JSRK AFWE AGDL PECU VUPZ L,Void
556901929,363136127,1,credit_card,1,23.47,06-May-22,maestro,4794-9449-8065-6140,2xdMKl1E,KZ72 1317 6VE9 MKHO G6GV,Cancelled
972830188,553619904,2,voucher,1,50,07-May-22,mastercard,6394-5092-3115-1070,qvTmCL,SI53 6769 8555 2986 607,Completed
90055189,660119528,1,boleto,1,364.46,08-May-22,jcb,5047-4585-7339-2220,wLCHQAkD,KW22 YJWO XLR5 12HQ ETUB 0B9Q GATD 3B,Completed
982333813,38356198,1,credit_card,1,48.23,08-May-22,visa-electron,5159-1331-3730-6490,QR4jmCCbwS55,LU83 336G UZRN OKGJ NEBT,Cancelled
338668107,106219801,1,credit_card,6,78.97,13-May-22,solo,5143-8316-8418-8490,Lw7e0C,AE42 2252 9236 9119 7953 737,Cancelled
361439608,371171542,1,credit_card,2,159.8,16-May-22,mastercard,5171-1464-2983-8840,W6dHEPW2ifaw,GT52 HTTN RSCY ILFI OSPC BSR8 UR9L,Cancelled
946386781,873267864,1,credit_card,1,66.44,16-May-22,mastercard,4844-5822-0041-7790,xLGYquG,BA14 2318 5125 3914 9216,Void
752775725,947200272,1,credit_card,2,71.13,19-May-22,visa,4608-1846-4724-6500,bJshSXIe3K,FR76 3048 3562 49L2 UMVU ZFIX O80,Cancelled
68553326,35664292,1,credit_card,1,76.29,25-May-22,diners-club-international,5821-6303-4687-1460,juKvzAxQ,CH03 3190 3SCE OLKZ VXPC 3,Completed
767622053,518143990,2,voucher,1,188.93,26-May-22,switch,5274-5927-4999-6160,RSsJZSRKf,CR51 4341 0646 6797 9500 5,Cancelled
614786126,514287056,1,debit_card,1,70.03,29-May-22,visa,6037-9316-5937-5630,tDwDuu,MK21 754M IX0K 5WNF N45,Cancelled
860694745,886808731,1,boleto,1,51.01,30-May-22,switch,5704-4819-1053-4060,Fs2Or1lrVwq,BE70 4964 1337 6672,Void
417569554,600955011,1,credit_card,2,162.75,31-May-22,mastercard,4985-0359-2407-2420,vmMd9DIHNC,DO93 UTTY 3128 0243 6041 7826 6452,Cancelled
15557300,171812156,1,boleto,1,36.36,01-Jun-22,visa,6463-4530-2762-5250,HgUHB9mea,FR32 7516 2056 68ZM YNRC PXTF 696,Void
320050358,743454896,1,credit_card,4,209.46,03-Jun-22,jcb,5841-5387-2113-3890,xgkJIMyHLa,AD79 0106 3320 1EQW 1341 PDMV,Void
178069572,877817769,1,credit_card,2,79.95,03-Jun-22,visa,6225-9984-7124-4010,JWjCDPSlv,IE40 KHDN 2669 9092 0853 95,Void
172552161,276260993,1,credit_card,1,134.49,05-Jun-22,jcb,4620-3573-9239-2590,2L8141X5XI3r,FR39 8962 7605 05CW 7CSR FPWO 350,Void
590080252,254850087,1,credit_card,6,111.02,05-Jun-22,visa,5580-2224-5173-5330,OAgchEb,SK66 0544 9651 8293 8676 6743,Void
768112654,594769559,1,credit_card,1,53.88,06-Jun-22,china-unionpay,4768-4428-1147-3950,gCs5zUo1ZF,DE76 9332 7660 6859 7408 82,Cancelled
199899652,314621834,1,boleto,1,62.91,07-Jun-22,switch,5488-9025-5282-4500,t3WiR5LFgCvs,FR07 3638 3600 61X1 ZYKY NF3E X28,Void
679459313,330016964,1,debit_card,1,335.47,10-Jun-22,switch,5891-2220-9652-5730,d3o3zFy,AL13 8707 1205 OLK3 CSNW R4AY LS3C,Cancelled
919284415,401430715,3,voucher,1,12.29,15-Jun-22,jcb,4913-7780-9060-2330,qhxTExKD962,FR55 9071 1546 16GJ 24OL LHYE G64,Completed
313434196,968101312,1,credit_card,8,237.54,15-Jun-22,jcb,6675-4406-5421-3240,OTfTTehutc2x,CH54 2646 7UAQ CGOJ PVJI G,Completed
401693713,881742541,1,credit_card,1,131.94,16-Jun-22,diners-club-enroute,4655-8976-5189-1420,8wr0Zc,IS66 1568 2487 0310 4155 4868 03,Completed
269877475,993166771,1,debit_card,1,191.28,20-Jun-22,jcb,5686-2020-6222-6730,XlBFROc3,HR68 0749 4680 7991 0403 3,Completed
603326487,673528874,1,credit_card,6,85.24,21-Jun-22,mastercard,5378-5130-4187-0700,O13i4j,AT08 1121 0062 1228 0903,Cancelled
618981915,776547184,1,credit_card,1,37.99,22-Jun-22,laser,4875-4681-4397-1100,J5AFTbLWc,AD03 7579 1281 MV9P INGV WHTV,Completed
278925311,363171706,1,credit_card,1,200.75,23-Jun-22,mastercard,4682-2000-4952-9770,LV2QhDLdQ,BE37 8526 4552 0694,Void
240264135,765120676,1,boleto,1,213.03,24-Jun-22,jcb,5594-6679-5564-9990,ITXWdEq,HU16 9225 7928 1972 2220 8660 6344,Completed
81895937,956274768,1,boleto,1,74.16,27-Jun-22,jcb,6333-0164-4094-6470,UtBTJsn,PT07 7393 6752 8965 0921 8349 1,Completed
795176002,737260670,1,voucher,1,55.09,27-Jun-22,visa,5516-3162-7234-9950,5XcSYF,DE83 1892 8515 0174 5324 99,Cancelled
221431437,917879160,6,voucher,1,10.04,02-Jul-22,mastercard,5102-7495-0187-5190,ghxYzQJatkik,LT33 6529 9535 2399 6749,Completed
538077500,452268058,1,credit_card,1,57.8,04-Jul-22,jcb,5934-0262-7436-6690,kE8laXlTK8v3,IE09 BEZI 2895 0945 4160 20,Void
408817406,604225214,1,credit_card,1,25.05,04-Jul-22,laser,5246-9954-4828-9550,Vd0pHsO6TR4s,SK27 6813 2919 7935 9566 2157,Cancelled
838500639,400106621,1,boleto,1,199.43,06-Jul-22,china-unionpay,5600-8910-6618-1720,cCmTiZ,BA29 2932 0565 0877 7018,Cancelled
650105397,343809928,1,credit_card,3,172.29,10-Jul-22,jcb,6323-2120-5212-6700,ThkYMHBNZ,HR36 8118 1436 2476 1281 0,Void
253724143,912571928,1,credit_card,8,126.3,11-Jul-22,jcb,6020-5305-0773-9390,hKojX5,SE03 6874 6298 8724 3201 6208,Void
791906626,254003477,1,credit_card,5,116.97,14-Jul-22,diners-club-enroute,6751-1879-8830-8600,tzk8266G,NO92 6601 3779 840,Completed
242569168,348618486,1,credit_card,2,158.21,15-Jul-22,jcb,6677-3397-4048-3290,cTa0UGTZ74my,DK60 3278 5719 5501 28,Cancelled
80167620,526588022,2,voucher,1,247.16,15-Jul-22,jcb,6735-8082-9571-6550,L2Ahnju7v7PT,HR84 1311 7605 4343 2824 5,Cancelled
714448814,485223659,1,credit_card,4,45.09,16-Jul-22,diners-club-enroute,5730-9717-5395-6460,89hT5HwhKO7,AE41 4538 6582 8832 5885 827,Completed
289300703,825310131,1,credit_card,5,172.16,17-Jul-22,diners-club-carte-blanche,5296-7852-9569-9980,EF6cUN,HR59 0128 6498 7459 1238 2,Void
833798518,289840411,1,credit_card,2,189.37,21-Jul-22,mastercard,6785-6429-9639-9800,tGFQGc8v61q,AL49 1085 6659 OJW0 TGMN 5X60 ZSED,Completed
,,,,,,22-Jul-22,,,,,
